20136,1.10767,0.002
20137,1.10238,0.002
20138,1.09354,0.002307
20139,1.09191,0.003275
20140,1.09071,0.003248
20141,1.0921,0.003627
20142,1.0921,0.003444
20143,1.09088,0.003179
20144,1.09125,0.003075
20145,1.09509,0.003389
20146,1.09509,0.00322
20147,1.09296,0.003064
20148,1.0942,0.003
20149,1.0942,0.002886
20150,1.09248,0.002778
20151,1.08854,0.002761
20152,1.08582,0.002689
20153,1.08549,0.002613
20154,1.08893,0.002735
20155,1.0875,0.002659
20156,1.0875,0.002597
20157,1.08567,0.002442
20158,1.08637,0.001754
20159,1.08873,0.001817
20160,1.0893,0.001808
20161,1.08394,0.002079
20162,1.0871,0.002205
20163,1.0871,0.002195
20164,1.08143,0.002463
20165,1.08192,0.002293
20166,1.08107,0.002289
20167,1.08019,0.002269
20168,1.08401,0.002423
20169,1.08831,0.002616
20170,1.08831,0.002599
20171,1.07681,0.003425
20172,1.07565,0.003397
20173,1.076,0.003402
20174,1.07406,0.003305
20175,1.07661,0.00337
20176,1.0772,0.003377
20177,1.0772,0.003366
20178,1.07618,0.003359
20179,1.07662,0.003309
20180,1.07318,0.003349
20181,1.07189,0.003205
20182,1.07302,0.003125
20183,1.0768,0.003259
20184,1.0768,0.003062
20185,1.07619,0.003059
20186,1.07629,0.003057
20187,1.07804,0.003081
20188,1.0826,0.003127
20189,1.08341,0.00299
20190,1.0834,0.00299
20191,1.0834,0.00172
20192,1.08372,0.001689
20193,1.08525,0.001705
20194,1.08127,0.001876
20195,1.0823,0.001821
20196,1.0807,0.00186
20197,1.0813,0.001862
20198,1.0813,0.001843
20199,1.08175,0.001843
20200,1.08505,0.001757
20201,1.08673,0.00172
20202,1.08702,0.00172
20203,1.0923,0.001858
20204,1.09319,0.00185
20205,1.09319,0.001833
20206,1.09119,0.00192
20207,1.09005,0.001944
20208,1.09311,0.001825
20209,1.09183,0.001861
20210,1.0895,0.001944
20211,1.08919,0.001947
20212,1.08919,0.001948
20213,1.08683,0.002
20214,1.08505,0.001845
20215,1.08562,0.001838
20216,1.08862,0.001884
20217,1.08332,0.002218
20218,1.0823,0.00223
20219,1.0823,0.002229
20220,1.07975,0.00217
20221,1.08367,0.002305
20222,1.08171,0.002333
20223,1.07955,0.002029
20224,1.07925,0.002003
20225,1.0789,0.001999
20226,1.0789,0.001984
20227,1.0767,0.002009
20228,1.07564,0.001841
20229,1.07573,0.001849
20230,1.08102,0.002206
20231,1.08204,0.002226
20232,1.0841,0.002281
20233,1.0841,0.002235
20234,1.08366,0.002208
20235,1.0824,0.002216
20236,1.08375,0.002136
20237,1.07553,0.002504
20238,1.0673,0.002992
20239,1.0652,0.003001
20240,1.0652,0.002983
20241,1.06488,0.002809
20242,1.06395,0.0028
20243,1.06164,0.002804
20244,1.06645,0.003049
20245,1.06376,0.003079
20246,1.0653,0.003113
20247,1.0653,0.003098
20248,1.0659,0.003105
20249,1.0634,0.003131
20250,1.06852,0.003122
20251,1.06971,0.003126
20252,1.07092,0.003098
20253,1.0714,0.003105
20254,1.0714,0.003107
20255,1.06811,0.003155
20256,1.06852,0.003134
20257,1.06786,0.00268
20258,1.06943,0.002077
20259,1.07234,0.002096
20260,1.0698,0.002181
20261,1.0698,0.002178
20262,1.07424,0.002328
20263,1.07476,0.002242
20264,1.0754,0.002045
20265,1.07278,0.002039
20266,1.07475,0.002051
20267,1.0779,0.002121
20268,1.0779,0.002125
20269,1.07625,0.002073
20270,1.07925,0.001899
20271,1.08052,0.0019
20272,1.08325,0.001949
20273,1.08667,0.002032
20274,1.0844,0.002122
20275,1.0844,0.001947
20276,1.0845,0.00195
20277,1.08481,0.001928
20278,1.08617,0.001924
20279,1.08373,0.00198
20280,1.08115,0.001981
20281,1.0854,0.002115
20282,1.0854,0.001961
20283,1.08361,0.00202
20284,1.08769,0.002154
20285,1.08351,0.002278
20286,1.08099,0.002338
20287,1.0824,0.002269
20288,1.0852,0.002329
20289,1.0852,0.00229
20290,1.08319,0.002272
20291,1.08538,0.002299
20292,1.08568,0.002235
20293,1.08619,0.00212
20294,1.08715,0.002071
20295,1.0898,0.002134
20296,1.0898,0.002134
20297,1.07833,0.003226
20298,1.07535,0.00325
20299,1.07361,0.003235
20300,1.07812,0.003362
20301,1.07156,0.003471
20302,1.0686,0.003499
20303,1.0686,0.003496
20304,1.06814,0.003337
20305,1.07013,0.003316
20306,1.07402,0.003421
20307,1.07353,0.0034
20308,1.06915,0.003417
20309,1.0719,0.003494
20310,1.0719,0.003484
20311,1.06927,0.003456
20312,1.07101,0.00349
20313,1.07058,0.003481
20314,1.06902,0.003463
20315,1.06814,0.003376
20316,1.0705,0.003447
20317,1.0705,0.002586
20318,1.07121,0.002531
20319,1.0735,0.002559
20320,1.07315,0.00236
20321,1.07817,0.002171
20322,1.07995,0.002064
20323,1.0824,0.002096
20324,1.0824,0.002086
20325,1.08054,0.002131
20326,1.08037,0.002001
20327,1.08149,0.001999
20328,1.08268,0.001707
20329,1.08586,0.00173
20330,1.089,0.001793
20331,1.089,0.001635
20332,1.0891,0.001636
20333,1.08692,0.001736
20334,1.08916,0.001676
20335,1.09095,0.00163
20336,1.08848,0.001765
20337,1.089,0.001757
20338,1.089,0.001767
20339,1.08685,0.001844
20340,1.08589,0.001863
20341,1.08347,0.0017
20342,1.08338,0.001668
20343,1.08429,0.001603
20344,1.086,0.001636
20345,1.086,0.001576
20346,1.0823,0.001776
20347,1.0819,0.001764
20348,1.08109,0.001753
20349,1.08115,0.001606
20350,1.0826,0.00148
20351,1.0789,0.001634
20352,1.0789,0.001633
20353,1.0882,0.002561
20354,1.09358,0.002753
20355,1.09195,0.002756
20356,1.09179,0.002702
20357,1.09088,0.00271
20358,1.0917,0.002714
20359,1.0917,0.002669
20360,1.09017,0.002683
20361,1.0912,0.002625
20362,1.09518,0.002722
20363,1.10159,0.002969
20364,1.0997,0.003014
20365,1.0994,0.003017
20366,1.0994,0.002871
20367,1.10116,0.002863
20368,1.10441,0.002871
20369,1.10839,0.002914
20370,1.11057,0.002919
20371,1.11133,0.002707
20372,1.1121,0.002692
20373,1.1121,0.002132
20374,1.11385,0.001936
20375,1.11657,0.001878
20376,1.1122,0.002177
20377,1.11119,0.002181
20378,1.10607,0.002508
20379,1.1087,0.002531
20380,1.1087,0.002487
20381,1.10442,0.0027
20382,1.10279,0.002638
20383,1.10379,0.002309
20384,1.1056,0.002291
20385,1.10881,0.002361
20386,1.1103,0.002367
20387,1.1103,0.002355
20388,1.105,0.002544
20389,1.10239,0.002451
20390,1.10166,0.002395
20391,1.10078,0.002382
20392,1.10378,0.002476
20393,1.10809,0.002655
20394,1.10809,0.002623
20395,1.10755,0.002545
20396,1.11061,0.002497
20397,1.11102,0.002491
20398,1.11184,0.002245
20399,1.11503,0.002272
20400,1.11659,0.002284
20401,1.11659,0.002062
20402,1.11079,0.002397
20403,1.11287,0.002418
20404,1.11433,0.00241
20405,1.11743,0.002404
20406,1.11602,0.00242
20407,1.1158,0.002421
20408,1.1158,0.002115
20409,1.11468,0.002039
20410,1.11075,0.002221
20411,1.10893,0.002253
20412,1.10296,0.002522
20413,1.10297,0.002346
20414,1.1029,0.002346
20415,1.1029,0.002346
20416,1.09835,0.002393
20417,1.09625,0.002401
20418,1.09555,0.002378
20419,1.09228,0.00227
20420,1.09181,0.002202
20421,1.09319,0.002254
20422,1.09319,0.00204
20423,1.09309,0.00195
20424,1.08898,0.001977
20425,1.08943,0.001792
20426,1.08536,0.001875
20427,1.0834,0.001856
20428,1.0847,0.001924
20429,1.0847,0.001949
20430,1.08479,0.001904
20431,1.08203,0.001926
20432,1.07792,0.001771
20433,1.07991,0.001878
20434,1.08095,0.001921
20435,1.0825,0.001985
20436,1.0825,0.001844
20437,1.08012,0.001855
20438,1.08089,0.001883
20439,1.08237,0.001852
20440,1.08372,0.001891
20441,1.08486,0.001882
20442,1.08849,0.002058
20443,1.08849,0.002059
20444,1.08768,0.001888
20445,1.08749,0.001885
20446,1.07738,0.002697
